"cell_id","surface_id","row_id","capability_id","gates","evidence_requirement","provider_support","provider_evidence","hulee_implementation","automated_evidence","live_evidence","limitation_ids","condition","backlog_tasks","last_verified"
"max_user_session.group::multi_account.reference_portability","max_user_session.group","MULTI-REFERENCE-PORTABILITY","multi_account.reference_portability","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Reply/lifecycle reference may be binding-local and cannot silently hop account.","INB2-DMX-001|INB2-MSG-004|INB2-MSG-005|INB2-MSG-006","2026-07-10"
"telegram_user_session.private_peer::multi_account.disable_reauth_retry_pin","telegram_user_session.private_peer","MULTI-ACCOUNT-LIFECYCLE","multi_account.disable_reauth_retry_pin","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Disable/reconnect/revoke preserves history; persisted retry never changes account.","INB2-ACC-008|INB2-ACC-025|INB2-DMX-004|INB2-MSG-002","2026-07-10"
"telegram_user_session.group::multi_account.disable_reauth_retry_pin","telegram_user_session.group","MULTI-ACCOUNT-LIFECYCLE","multi_account.disable_reauth_retry_pin","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Disable/reconnect/revoke preserves history; persisted retry never changes account.","INB2-ACC-008|INB2-ACC-025|INB2-DMX-004|INB2-MSG-002","2026-07-10"
"whatsapp_user_session.private_jid::multi_account.disable_reauth_retry_pin","whatsapp_user_session.private_jid","MULTI-ACCOUNT-LIFECYCLE","multi_account.disable_reauth_retry_pin","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Disable/reconnect/revoke preserves history; persisted retry never changes account.","INB2-ACC-008|INB2-ACC-025|INB2-DMX-004|INB2-MSG-002","2026-07-10"
"whatsapp_user_session.group_jid::multi_account.disable_reauth_retry_pin","whatsapp_user_session.group_jid","MULTI-ACCOUNT-LIFECYCLE","multi_account.disable_reauth_retry_pin","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Disable/reconnect/revoke preserves history; persisted retry never changes account.","INB2-ACC-008|INB2-ACC-025|INB2-DMX-004|INB2-MSG-002","2026-07-10"
"max_user_session.private_peer::multi_account.disable_reauth_retry_pin","max_user_session.private_peer","MULTI-ACCOUNT-LIFECYCLE","multi_account.disable_reauth_retry_pin","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Disable/reconnect/revoke preserves history; persisted retry never changes account.","INB2-ACC-008|INB2-ACC-025|INB2-DMX-004|INB2-MSG-002","2026-07-10"
"max_user_session.group::multi_account.disable_reauth_retry_pin","max_user_session.group","MULTI-ACCOUNT-LIFECYCLE","multi_account.disable_reauth_retry_pin","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Disable/reconnect/revoke preserves history; persisted retry never changes account.","INB2-ACC-008|INB2-ACC-025|INB2-DMX-004|INB2-MSG-002","2026-07-10"
"telegram_user_session.private_peer::history.initial_bounded_backfill","telegram_user_session.private_peer","HISTORY-INITIAL","history.initial_bounded_backfill","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","WhatsApp auth/probe explicitly disables full history; MAX resync state is not message import.","INB2-SRC-003|INB2-SRC-006|INB2-SRC-008|INB2-TG-004","2026-07-10"
"telegram_user_session.group::history.initial_bounded_backfill","telegram_user_session.group","HISTORY-INITIAL","history.initial_bounded_backfill","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","WhatsApp auth/probe explicitly disables full history; MAX resync state is not message import.","INB2-SRC-003|INB2-SRC-006|INB2-SRC-008|INB2-TG-004","2026-07-10"
"whatsapp_user_session.private_jid::history.initial_bounded_backfill","whatsapp_user_session.private_jid","HISTORY-INITIAL","history.initial_bounded_backfill","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","WhatsApp auth/probe explicitly disables full history; MAX resync state is not message import.","INB2-SRC-003|INB2-SRC-006|INB2-SRC-008|INB2-WA-001","2026-07-10"
"whatsapp_user_session.group_jid::history.initial_bounded_backfill","whatsapp_user_session.group_jid","HISTORY-INITIAL","history.initial_bounded_backfill","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","WhatsApp auth/probe explicitly disables full history; MAX resync state is not message import.","INB2-SRC-003|INB2-SRC-006|INB2-SRC-008|INB2-WA-001","2026-07-10"
"max_user_session.private_peer::history.initial_bounded_backfill","max_user_session.private_peer","HISTORY-INITIAL","history.initial_bounded_backfill","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","WhatsApp auth/probe explicitly disables full history; MAX resync state is not message import.","INB2-MAX-001|INB2-SRC-003|INB2-SRC-006|INB2-SRC-008","2026-07-10"
"max_user_session.group::history.initial_bounded_backfill","max_user_session.group","HISTORY-INITIAL","history.initial_bounded_backfill","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","WhatsApp auth/probe explicitly disables full history; MAX resync state is not message import.","INB2-MAX-001|INB2-SRC-003|INB2-SRC-006|INB2-SRC-008","2026-07-10"
"telegram_user_session.private_peer::history.durable_watermark","telegram_user_session.private_peer","HISTORY-CURSOR","history.durable_watermark","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Cursor advances only after durable raw occurrence and resumable processing state.","INB2-SRC-002|INB2-SRC-008|INB2-TG-002|INB2-TG-004","2026-07-10"
"telegram_user_session.group::history.durable_watermark","telegram_user_session.group","HISTORY-CURSOR","history.durable_watermark","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Cursor advances only after durable raw occurrence and resumable processing state.","INB2-SRC-002|INB2-SRC-008|INB2-TG-003|INB2-TG-004","2026-07-10"
"whatsapp_user_session.private_jid::history.durable_watermark","whatsapp_user_session.private_jid","HISTORY-CURSOR","history.durable_watermark","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Cursor advances only after durable raw occurrence and resumable processing state.","INB2-SRC-002|INB2-SRC-008|INB2-WA-001","2026-07-10"
"whatsapp_user_session.group_jid::history.durable_watermark","whatsapp_user_session.group_jid","HISTORY-CURSOR","history.durable_watermark","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Cursor advances only after durable raw occurrence and resumable processing state.","INB2-SRC-002|INB2-SRC-008|INB2-WA-001","2026-07-10"
"max_user_session.private_peer::history.durable_watermark","max_user_session.private_peer","HISTORY-CURSOR","history.durable_watermark","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Cursor advances only after durable raw occurrence and resumable processing state.","INB2-MAX-001|INB2-SRC-002|INB2-SRC-008","2026-07-10"
"max_user_session.group::history.durable_watermark","max_user_session.group","HISTORY-CURSOR","history.durable_watermark","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Cursor advances only after durable raw occurrence and resumable processing state.","INB2-MAX-001|INB2-SRC-002|INB2-SRC-008","2026-07-10"
"telegram_user_session.private_peer::history.late_no_activity_side_effects","telegram_user_session.private_peer","HISTORY-LATE","history.late_no_activity_side_effects","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Late import creates no unread, notification, SLA or normal head-activity side effects.","INB2-ACC-016|INB2-NOT-006|INB2-TG-002|INB2-TG-004","2026-07-10"
"telegram_user_session.group::history.late_no_activity_side_effects","telegram_user_session.group","HISTORY-LATE","history.late_no_activity_side_effects","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Late import creates no unread, notification, SLA or normal head-activity side effects.","INB2-ACC-016|INB2-NOT-006|INB2-TG-003|INB2-TG-004","2026-07-10"
"whatsapp_user_session.private_jid::history.late_no_activity_side_effects","whatsapp_user_session.private_jid","HISTORY-LATE","history.late_no_activity_side_effects","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Late import creates no unread, notification, SLA or normal head-activity side effects.","INB2-ACC-016|INB2-NOT-006|INB2-WA-001","2026-07-10"
"whatsapp_user_session.group_jid::history.late_no_activity_side_effects","whatsapp_user_session.group_jid","HISTORY-LATE","history.late_no_activity_side_effects","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Late import creates no unread, notification, SLA or normal head-activity side effects.","INB2-ACC-016|INB2-NOT-006|INB2-WA-001","2026-07-10"
"max_user_session.private_peer::history.late_no_activity_side_effects","max_user_session.private_peer","HISTORY-LATE","history.late_no_activity_side_effects","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Late import creates no unread, notification, SLA or normal head-activity side effects.","INB2-ACC-016|INB2-MAX-001|INB2-NOT-006","2026-07-10"
"max_user_session.group::history.late_no_activity_side_effects","max_user_session.group","HISTORY-LATE","history.late_no_activity_side_effects","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Late import creates no unread, notification, SLA or normal head-activity side effects.","INB2-ACC-016|INB2-MAX-001|INB2-NOT-006","2026-07-10"
"telegram_user_session.private_peer::history.catchup_retains_live_input","telegram_user_session.private_peer","HISTORY-LIVE-RACE","history.catchup_retains_live_input","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","backfilling -> catching_up -> live cannot lose concurrent provider events.","INB2-SRC-006|INB2-SRC-008|INB2-TG-004","2026-07-10"
"telegram_user_session.group::history.catchup_retains_live_input","telegram_user_session.group","HISTORY-LIVE-RACE","history.catchup_retains_live_input","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","backfilling -> catching_up -> live cannot lose concurrent provider events.","INB2-SRC-006|INB2-SRC-008|INB2-TG-004","2026-07-10"
"whatsapp_user_session.private_jid::history.catchup_retains_live_input","whatsapp_user_session.private_jid","HISTORY-LIVE-RACE","history.catchup_retains_live_input","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","backfilling -> catching_up -> live cannot lose concurrent provider events.","INB2-SRC-006|INB2-SRC-008|INB2-WA-001","2026-07-10"
"whatsapp_user_session.group_jid::history.catchup_retains_live_input","whatsapp_user_session.group_jid","HISTORY-LIVE-RACE","history.catchup_retains_live_input","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","backfilling -> catching_up -> live cannot lose concurrent provider events.","INB2-SRC-006|INB2-SRC-008|INB2-WA-001","2026-07-10"
"max_user_session.private_peer::history.catchup_retains_live_input","max_user_session.private_peer","HISTORY-LIVE-RACE","history.catchup_retains_live_input","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","backfilling -> catching_up -> live cannot lose concurrent provider events.","INB2-MAX-001|INB2-SRC-006|INB2-SRC-008","2026-07-10"
"max_user_session.group::history.catchup_retains_live_input","max_user_session.group","HISTORY-LIVE-RACE","history.catchup_retains_live_input","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","backfilling -> catching_up -> live cannot lose concurrent provider events.","INB2-MAX-001|INB2-SRC-006|INB2-SRC-008","2026-07-10"
"telegram_user_session.private_peer::history.replay_idempotent_provenance","telegram_user_session.private_peer","HISTORY-REPLAY","history.replay_idempotent_provenance","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Replay retains raw/account provenance and creates no duplicate canonical item.","INB2-SRC-006|INB2-SRC-008|INB2-TG-002|INB2-TG-004","2026-07-10"
"telegram_user_session.group::history.replay_idempotent_provenance","telegram_user_session.group","HISTORY-REPLAY","history.replay_idempotent_provenance","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Replay retains raw/account provenance and creates no duplicate canonical item.","INB2-SRC-006|INB2-SRC-008|INB2-TG-003|INB2-TG-004","2026-07-10"
"whatsapp_user_session.private_jid::history.replay_idempotent_provenance","whatsapp_user_session.private_jid","HISTORY-REPLAY","history.replay_idempotent_provenance","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Replay retains raw/account provenance and creates no duplicate canonical item.","INB2-SRC-006|INB2-SRC-008|INB2-WA-001","2026-07-10"
"whatsapp_user_session.group_jid::history.replay_idempotent_provenance","whatsapp_user_session.group_jid","HISTORY-REPLAY","history.replay_idempotent_provenance","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-HISTORY-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Replay retains raw/account provenance and creates no duplicate canonical item.","INB2-SRC-006|INB2-SRC-008|INB2-WA-001","2026-07-10"
